route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000313,OCESN6124F2921072:2024-02-01T00:30:09Z,6124,0,944,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000314,OCESN6124F3032674:2024-02-07T00:29:39Z,6124,0,945,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000032,OCESN6124F3033690:2024-02-01T00:30:09Z,6124,0,946,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000075,OCESN6124F3033691:2024-02-07T00:29:39Z,6124,0,947,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000315,OCESN6127F2591104:2024-01-24T00:46:53Z,6127,1,948,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000316,OCESN6127F2739037:2024-02-08T00:29:23Z,6127,1,949,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000066,OCESN6127F2739038:2024-01-28T00:34:33Z,6127,1,950,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000096,OCESN6128F2670476:2024-02-08T00:29:23Z,6128,0,951,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000317,OCESN6128F2670477:2024-02-06T00:30:41Z,6128,0,952,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000318,OCESN6129F2724744:2024-02-08T00:29:23Z,6129,1,953,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000019,OCESN6129F2843041:2024-01-03T00:36:51Z,6129,1,954,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000034,OCESN6129F2843042:2023-11-30T00:36:29Z,6129,1,955,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000319,OCESN6129F2849425:2024-02-06T00:30:41Z,6129,1,956,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000124,OCESN6129F2863527:2023-12-10T00:34:20Z,6129,1,957,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000299,OCESN6132F2695937:2024-02-08T00:29:23Z,6132,0,958,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000300,OCESN6132F2767657:2024-01-23T00:49:44Z,6132,0,959,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000219,OCESN6132F3045229:2024-02-07T00:29:39Z,6132,0,960,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000096,OCESN6136F2760896:2024-02-08T00:29:23Z,6136,0,961,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000060,OCESN614F2591099:2023-11-20T00:36:28Z,614,0,962,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000061,OCESN614F2673293:2023-11-20T00:36:28Z,614,0,963,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000060,OCESN615F2672131:2023-11-20T00:36:28Z,615,1,964,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000002,OCESN615F2673440:2023-11-20T00:36:28Z,615,1,965,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000090,OCESN6150F2584248:2024-02-07T00:29:39Z,6150,0,966,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000320,OCESN6153F2603901:2024-02-06T00:30:41Z,6153,1,967,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000131,OCESN6153F2860279:2024-01-30T00:44:05Z,6153,1,968,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000032,OCESN6153F3015059:2024-01-25T00:46:21Z,6153,1,969,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000067,OCESN6155F2922739:2023-12-22T00:50:14Z,6155,1,970,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000032,OCESN6155F2922740:2024-02-07T00:29:39Z,6155,1,971,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000150,OCESN6155F2923427:2024-02-06T00:30:41Z,6155,1,972,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000006,OCESN6155F2923429:2024-01-25T00:46:21Z,6155,1,973,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000321,OCESN6155F2923430:2024-02-08T00:29:23Z,6155,1,974,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000149,OCESN6155F2923431:2024-01-12T00:36:54Z,6155,1,975,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000064,OCESN6155F3045355:2024-02-07T00:29:39Z,6155,1,976,
FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,000082,OCESN6155F3045394:2024-02-07T00:29:39Z,6155,1,977,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000322,OCESN6165F2549690:2024-02-05T00:32:25Z,6165,1,978,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000033,OCESN6165F2793010:2024-02-07T00:29:39Z,6165,1,979,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000002,OCESN6165F2820763:2024-01-25T00:46:21Z,6165,1,980,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000323,OCESN6165F3045435:2024-02-07T00:29:39Z,6165,1,981,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000324,OCESN6168F2921058:2024-02-08T00:29:23Z,6168,0,982,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000325,OCESN6168F3026521:2024-02-07T00:29:39Z,6168,0,983,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000326,OCESN6173F2541813:2024-02-06T00:30:41Z,6173,1,984,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000006,OCESN6173F2585833:2024-01-25T00:46:21Z,6173,1,985,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000067,OCESN6173F2792002:2023-12-22T00:50:14Z,6173,1,986,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000064,OCESN6173F2792003:2024-02-07T00:29:39Z,6173,1,987,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000032,OCESN6173F2894298:2024-01-25T00:46:21Z,6173,1,988,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000327,OCESN6173F2921386:2024-02-08T00:29:23Z,6173,1,989,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000002,OCESN6173F2921387:2024-01-25T00:46:21Z,6173,1,990,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000082,OCESN6173F2921388:2024-02-07T00:29:39Z,6173,1,991,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000060,OCESN6173F3045228:2024-02-07T00:29:39Z,6173,1,992,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000328,OCESN6174F2546350:2024-02-08T00:29:23Z,6174,0,993,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000300,OCESN6174F2585825:2024-01-25T00:46:21Z,6174,0,994,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000064,OCESN6174F2791770:2024-01-25T00:46:21Z,6174,0,995,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000329,OCESN6175F2546348:2024-02-06T00:30:41Z,6175,1,996,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000001,OCESN6175F2586452:2024-01-25T00:46:21Z,6175,1,997,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000159,OCESN6175F2791767:2024-02-08T00:29:23Z,6175,1,998,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000288,OCESN6175F2791768:2024-01-25T00:46:21Z,6175,1,999,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000002,OCESN6175F2791769:2024-01-25T00:46:21Z,6175,1,1000,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000330,OCESN6176F2548852:2024-02-08T00:29:23Z,6176,0,1001,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000331,OCESN6176F2585823:2024-01-25T00:46:21Z,6176,0,1002,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000332,OCESN6177F2531780:2024-02-08T00:29:23Z,6177,1,1003,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000333,OCESN6177F2549927:2024-02-06T00:30:41Z,6177,1,1004,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000152,OCESN6177F2587212:2024-01-25T00:46:21Z,6177,1,1005,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000060,OCESN6177F2668141:2024-01-25T00:46:21Z,6177,1,1006,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000036,OCESN6177F2820762:2024-01-25T00:46:21Z,6177,1,1007,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000334,OCESN6180F2541796:2024-02-08T00:29:23Z,6180,0,1008,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000137,OCESN6180F2668250:2024-01-25T00:46:21Z,6180,0,1009,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000335,OCESN6180F2798936:2024-02-06T00:30:41Z,6180,0,1010,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000336,OCESN6181F2797786:2024-02-08T00:29:23Z,6181,1,1011,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000335,OCESN6181F2815523:2024-02-06T00:30:41Z,6181,1,1012,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000032,OCESN6181F2975289:2024-01-25T00:46:21Z,6181,1,1013,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000337,OCESN6188F2545621:2024-01-25T00:46:21Z,6188,0,1014,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000338,OCESN6188F2550551:2024-02-08T00:29:23Z,6188,0,1015,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000339,OCESN6188F2587675:2024-02-08T00:29:23Z,6188,0,1016,
FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,000060,OCESN6188F2815116:2024-01-25T00:46:21Z,6188,0,1017,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000137,OCESN619F2673733:2023-12-27T00:34:19Z,619,1,1018,
FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF:,000031,OCESN6191F2561778:2023-11-13T00:35:50Z,6191,1,1019,
FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF:,000340,OCESN6191F2668223:2024-02-08T00:29:23Z,6191,1,1020,
FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF:,000341,OCESN6191F2722270:2024-02-06T00:30:41Z,6191,1,1021,
FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF:,000002,OCESN6191F2762043:2024-02-06T00:30:41Z,6191,1,1022,
FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF:,000342,OCESN6193F2666929:2024-02-08T00:29:23Z,6193,1,1023,
FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF:,000082,OCESN6193F2666930:2024-02-07T00:29:39Z,6193,1,1024,
FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF:,000296,OCESN6193F2668356:2024-02-07T00:29:39Z,6193,1,1025,
FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF:,000343,OCESN6193F2913023:2024-02-07T00:29:39Z,6193,1,1026,
FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF:,000064,OCESN6193F3045409:2024-02-07T00:29:39Z,6193,1,1027,
FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF:,000060,OCESN6193F3045410:2024-02-07T00:29:39Z,6193,1,1028,
FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF:,000344,OCESN6194F2585990:2024-02-08T00:29:23Z,6194,0,1029,
FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF:,000323,OCESN6194F2858978:2024-02-07T00:29:39Z,6194,0,1030,
FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF:,000168,OCESN6195F2739732:2024-02-06T00:30:41Z,6195,1,1031,
FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF:,000090,OCESN6195F3024378:2024-02-08T00:29:23Z,6195,1,1032,
FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF:,000345,OCESN6196F2514002:2024-02-08T00:29:23Z,6196,0,1033,
FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF:,000011,OCESN6196F2604352:2024-01-11T00:47:22Z,6196,0,1034,
FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF:,000166,OCESN6196F2668139:2024-01-11T00:47:22Z,6196,0,1035,
FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF:,000002,OCESN6198F3041836:2024-02-06T00:30:41Z,6198,0,1036,
FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF:,000346,OCESN6198F3041837:2024-02-06T00:30:41Z,6198,0,1037,
FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF:,000347,OCESN6198F3041838:2024-02-08T00:29:23Z,6198,0,1038,
FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF:,000064,OCESN6198F3041839:2024-02-06T00:30:41Z,6198,0,1039,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000090,OCESN6200F2672726:2024-02-08T00:29:23Z,6200,0,1040,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000348,OCESN6202F2545359:2024-02-08T00:29:23Z,6202,0,1041,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000349,OCESN6202F2550452:2024-02-07T00:29:39Z,6202,0,1042,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000350,OCESN6202F2858571:2024-02-07T00:29:39Z,6202,0,1043,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000351,OCESN6202F2889768:2024-02-07T00:29:39Z,6202,0,1044,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000082,OCESN6202F3045186:2024-02-07T00:29:39Z,6202,0,1045,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000064,OCESN6202F3045187:2024-02-07T00:29:39Z,6202,0,1046,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000060,OCESN6202F3045295:2024-02-07T00:29:39Z,6202,0,1047,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000090,OCESN6204F2586115:2024-02-08T00:29:23Z,6204,0,1048,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000338,OCESN6204F2929347:2024-02-06T00:30:41Z,6204,0,1049,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000352,OCESN6204F2929348:2023-12-23T00:38:30Z,6204,0,1050,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000096,OCESN6206F2733063:2024-02-08T00:29:23Z,6206,0,1051,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000353,OCESN6206F2970530:2024-02-06T00:30:41Z,6206,0,1052,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000068,OCESN6206F2997902:2024-02-02T00:30:07Z,6206,0,1053,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000137,OCESN6206F2997903:2024-01-17T00:56:31Z,6206,0,1054,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000090,OCESN6221F2585932:2024-02-08T00:29:23Z,6221,1,1055,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000354,OCESN6223F2864369:2024-02-07T00:29:39Z,6223,1,1056,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000355,OCESN6223F2895663:2024-02-07T00:29:39Z,6223,1,1057,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000352,OCESN6225F2667916:2024-01-28T00:34:33Z,6225,1,1058,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000356,OCESN6225F2742049:2024-01-09T00:38:43Z,6225,1,1059,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000357,OCESN6225F2858413:2024-02-02T00:30:07Z,6225,1,1060,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000358,OCESN6225F2862563:2024-02-08T00:29:23Z,6225,1,1061,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000317,OCESN6227F2549983:2024-02-06T00:30:41Z,6227,1,1062,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000096,OCESN6227F2724368:2024-02-08T00:29:23Z,6227,1,1063,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000137,OCESN623F2674389:2023-10-21T00:39:23Z,623,1,1064,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000163,OCESN6250F2548828:2024-02-05T00:32:25Z,6250,0,1065,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000090,OCESN6250F2549249:2024-02-08T00:29:23Z,6250,0,1066,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000359,OCESN6258F2543367:2024-02-08T00:29:23Z,6258,0,1067,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000360,OCESN6258F2572265:2024-01-04T00:47:02Z,6258,0,1068,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000059,OCESN6260F2548824:2024-02-06T00:30:41Z,6260,0,1069,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000010,OCESN6260F2800751:2024-01-01T00:38:49Z,6260,0,1070,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000361,OCESN6260F2859550:2024-02-08T00:29:23Z,6260,0,1071,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000002,OCESN627F2670693:2023-11-20T00:36:28Z,627,1,1072,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000289,OCESN6271F2590154:2024-02-08T00:29:23Z,6271,1,1073,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000064,OCESN6271F2668138:2024-02-07T00:29:39Z,6271,1,1074,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000086,OCESN6271F2767339:2024-02-06T00:30:41Z,6271,1,1075,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000076,OCESN6271F2909059:2024-02-07T00:29:39Z,6271,1,1076,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000002,OCESN6271F2909060:2024-02-07T00:29:39Z,6271,1,1077,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000060,OCESN6271F3045350:2024-02-07T00:29:39Z,6271,1,1078,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000082,OCESN6271F3045508:2024-02-07T00:29:39Z,6271,1,1079,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000362,OCESN6275F2742056:2024-02-08T00:29:23Z,6275,1,1080,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000363,OCESN6275F2863041:2024-01-27T00:45:59Z,6275,1,1081,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000364,OCESN6277F2761697:2024-02-07T00:29:39Z,6277,1,1082,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000365,OCESN6277F3026459:2024-02-07T00:29:39Z,6277,1,1083,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000033,OCESN6279F2591081:2023-12-15T00:30:47Z,6279,1,1084,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000082,OCESN6279F2595139:2023-11-30T00:36:29Z,6279,1,1085,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000366,OCESN6279F2664495:2024-02-06T00:30:41Z,6279,1,1086,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000096,OCESN6279F2747010:2024-02-08T00:29:23Z,6279,1,1087,
FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,000125,OCESN6279F2803354:2024-01-09T00:38:43Z,6279,1,1088,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000061,OCESN630F2728631:2023-11-20T00:36:28Z,630,0,1089,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000024,OCESN631F2608453:2023-10-20T00:39:39Z,631,1,1090,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,000109,OCESN6311F2774412:2024-02-07T00:29:39Z,6311,1,1091,
FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,000109,OCESN6340F2891313:2024-02-06T00:30:41Z,6340,,1092,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000009,OCESN6401F2711414:2023-10-20T00:39:39Z,6401,1,1093,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000060,OCESN6401F2711416:2023-11-20T00:36:28Z,6401,1,1094,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000061,OCESN6401F2775259:2023-11-20T00:36:28Z,6401,1,1095,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000002,OCESN6401F2775260:2024-02-08T00:29:23Z,6401,1,1096,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000002,OCESN6406F2718744:2023-11-20T00:36:28Z,6406,0,1097,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000061,OCESN6406F2719882:2023-11-20T00:36:28Z,6406,0,1098,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000036,OCESN6406F2720225:2023-12-12T00:43:19Z,6406,0,1099,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000060,OCESN6406F2720277:2023-11-20T00:36:28Z,6406,0,1100,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000006,OCESN6406F2720641:2023-11-20T00:36:28Z,6406,0,1101,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000061,OCESN6407F2709485:2023-11-20T00:36:28Z,6407,1,1102,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000009,OCESN6407F2709486:2024-01-19T00:33:37Z,6407,1,1103,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000002,OCESN6407F2711045:2023-11-20T00:36:28Z,6407,1,1104,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000060,OCESN6407F2775261:2023-11-20T00:36:28Z,6407,1,1105,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000168,OCESN6407F2957702:2024-02-06T00:30:41Z,6407,1,1106,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000061,OCESN6414F2711064:2023-11-20T00:36:28Z,6414,0,1107,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000011,OCESN6414F2711130:2023-11-20T00:36:28Z,6414,0,1108,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000012,OCESN6414F2711131:2023-11-09T00:39:32Z,6414,0,1109,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000036,OCESN6414F2711185:2023-11-20T00:36:28Z,6414,0,1110,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000002,OCESN6414F2711186:2023-12-16T00:32:33Z,6414,0,1111,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000060,OCESN6414F2711351:2023-11-20T00:36:28Z,6414,0,1112,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000006,OCESN6414F2711499:2023-11-20T00:36:28Z,6414,0,1113,
FR:Line::4767DC65-0993-4961-B6EC-E5BF6DFFB291:,000010,OCESN6414F2975236:2024-02-06T00:30:41Z,6414,0,1114,
FR:Line::1E753DF8-B3B7-4FFE-BF59-46FC27595D6E:,000061,OCESN6417F2574595:2023-12-12T00:43:19Z,6417,1,1115,
FR:Line::1E753DF8-B3B7-4FFE-BF59-46FC27595D6E:,000009,OCESN6417F2664474:2023-12-12T00:43:19Z,6417,1,1116,
FR:Line::1E753DF8-B3B7-4FFE-BF59-46FC27595D6E:,000137,OCESN6417F2957354:2024-02-05T00:32:25Z,6417,1,1117,
FR:Line::1E753DF8-B3B7-4FFE-BF59-46FC27595D6E:,000009,OCESN6419F2574355:2023-12-12T00:43:19Z,6419,1,1118,
FR:Line::1E753DF8-B3B7-4FFE-BF59-46FC27595D6E:,000061,OCESN6419F2666732:2023-12-12T00:43:19Z,6419,1,1119,
FR:Line::1E753DF8-B3B7-4FFE-BF59-46FC27595D6E:,000060,OCESN6419F2709443:2023-12-12T00:43:19Z,6419,1,1120,
FR:Line::1E753DF8-B3B7-4FFE-BF59-46FC27595D6E:,000012,OCESN6419F2743506:2024-01-23T00:49:44Z,6419,1,1121,
FR:Line::1E753DF8-B3B7-4FFE-BF59-46FC27595D6E:,000367,OCESN6419F2957700:2024-02-06T00:30:41Z,6419,1,1122,
FR:Line::1E753DF8-B3B7-4FFE-BF59-46FC27595D6E:,000061,OCESN6420F2571160:2023-12-12T00:43:19Z,6420,0,1123,
FR:Line::1E753DF8-B3B7-4FFE-BF59-46FC27595D6E:,000137,OCESN6420F2571161:2023-12-12T00:43:19Z,6420,0,1124,
FR:Line::1E753DF8-B3B7-4FFE-BF59-46FC27595D6E:,000009,OCESN6420F2667816:2023-12-12T00:43:19Z,6420,0,1125,
FR:Line::1E753DF8-B3B7-4FFE-BF59-46FC27595D6E:,000168,OCESN6420F2975234:2024-02-06T00:30:41Z,6420,0,1126,
FR:Line::1E753DF8-B3B7-4FFE-BF59-46FC27595D6E:,000137,OCESN6422F2572145:2023-12-12T00:43:19Z,6422,0,1127,
FR:Line::1E753DF8-B3B7-4FFE-BF59-46FC27595D6E:,000086,OCESN6422F2573506:2023-12-12T00:43:19Z,6422,0,1128,
FR:Line::1E753DF8-B3B7-4FFE-BF59-46FC27595D6E:,000168,OCESN6422F2975233:2024-02-06T00:30:41Z,6422,0,1129,
FR:Line::1E753DF8-B3B7-4FFE-BF59-46FC27595D6E:,000163,OCESN6426F2585818:2023-12-12T00:43:19Z,6426,0,1130,
FR:Line::1E753DF8-B3B7-4FFE-BF59-46FC27595D6E:,000061,OCESN6429F2571159:2023-12-12T00:43:19Z,6429,1,1131,
FR:Line::1E753DF8-B3B7-4FFE-BF59-46FC27595D6E:,000060,OCESN6429F2574303:2023-12-12T00:43:19Z,6429,1,1132,
FR:Line::1E753DF8-B3B7-4FFE-BF59-46FC27595D6E:,000009,OCESN6429F2664473:2023-12-12T00:43:19Z,6429,1,1133,
FR:Line::1E753DF8-B3B7-4FFE-BF59-46FC27595D6E:,000002,OCESN6429F2703802:2023-12-12T00:43:19Z,6429,1,1134,
